t,target,rpm,mps,throttle,trim,event
73.189,3300,2736.1,10.917,18.246,+4.000,
73.216,3300,2759.7,11.011,18.246,+4.000,
73.256,3300,2793.8,11.147,18.246,+4.000,
73.283,3300,2815.0,11.231,18.246,+4.000,
73.309,3300,2833.5,11.305,18.246,+4.000,
73.362,3300,2871.5,11.457,17.446,+3.200,
73.386,3300,2884.9,11.510,17.446,+3.200,
73.413,3300,2853.6,11.385,17.446,+3.200,
73.460,3300,2915.1,11.631,17.003,+2.757,
73.487,3300,2927.7,11.681,17.003,+2.757,
73.513,3300,2886.3,11.516,17.003,+2.757,
73.561,3300,2946.3,11.755,17.169,+2.923,
73.592,3300,2953.8,11.785,17.169,+2.923,
73.619,3300,2956.5,11.796,17.169,+2.923,
73.661,3300,2966.7,11.836,17.349,+3.103,
73.688,3300,2973.2,11.863,17.349,+3.103,shot:2983:94
73.712,3300,2975.7,11.873,17.349,+3.103,
73.739,3300,2987.0,11.917,17.462,+3.216,
73.772,3300,2994.9,11.949,17.462,+3.216,
73.796,3300,2996.8,11.957,17.462,+3.216,
73.823,3300,3005.4,11.991,17.462,+3.216,
73.865,3300,3013.1,12.022,17.566,+3.320,
73.892,3300,3022.2,12.058,17.566,+3.320,
73.918,3300,3023.8,12.065,17.566,+3.320,
73.945,3300,3032.0,12.097,17.675,+3.429,
73.978,3300,3036.3,12.114,17.675,+3.429,
74.002,3300,3044.7,12.148,17.675,+3.429,
74.029,3300,3046.3,12.154,17.675,+3.429,
74.081,3300,3058.1,12.201,17.764,+3.518,
74.108,3300,3064.0,12.225,17.764,+3.518,
74.134,3300,3070.2,12.249,17.764,+3.518,
74.182,3300,3075.7,12.271,18.246,+4.000,
74.206,3300,3088.5,12.323,18.246,+4.000,
74.233,3300,3089.0,12.324,18.246,+4.000,
74.259,3300,3101.0,12.372,17.446,+3.200,
74.287,3300,3106.9,12.396,17.446,+3.200,
74.314,3300,3113.9,12.424,17.446,+3.200,
74.340,3300,3116.3,12.433,17.446,+3.200,
74.388,3300,3119.4,12.446,17.386,+3.141,
74.412,3300,3125.6,12.471,17.386,+3.141,
74.439,3300,3121.0,12.452,17.386,+3.141,
74.465,3300,3124.3,12.465,17.688,+3.442,
74.503,3300,3071.6,12.255,17.688,+3.442,
74.535,3300,3123.3,12.461,17.688,+3.442,
74.562,3300,3131.1,12.493,17.688,+3.442,
74.602,3300,3131.6,12.495,17.964,+3.718,
74.626,3300,3083.5,12.303,17.964,+3.718,
74.653,3300,3086.5,12.314,17.964,+3.718,
74.684,3300,3142.3,12.537,17.988,+3.742,
74.718,3300,3098.3,12.362,17.988,+3.742,
74.744,3300,3100.4,12.370,17.988,+3.742,
74.771,3300,3154.0,12.584,17.988,+3.742,
74.813,3300,3111.5,12.414,18.056,+3.810,
74.838,3300,3162.1,12.616,18.056,+3.810,
74.864,3300,3171.0,12.652,18.056,+3.810,
74.891,3300,3168.1,12.640,18.027,+3.782,
74.919,3300,3174.9,12.667,18.027,+3.782,
74.946,3300,3179.8,12.687,18.027,+3.782,
74.972,3300,3179.9,12.687,18.027,+3.782,
74.990,3300,3129.1,12.485,18.027,+3.782,label:in
75.012,3300,3186.6,12.714,17.885,+3.639,
75.050,3300,3192.6,12.738,17.885,+3.639,
75.075,3300,3138.5,12.522,17.885,+3.639,
75.101,3300,3192.1,12.736,17.885,+3.639,
75.147,3300,3196.9,12.755,17.892,+3.646,
75.173,3300,3192.7,12.738,17.892,+3.646,
75.200,3300,3200.7,12.770,17.892,+3.646,
75.247,3300,3152.1,12.576,18.246,+4.000,
75.272,3300,3197.2,12.756,18.246,+4.000,
75.298,3300,3207.1,12.796,18.246,+4.000,
75.325,3300,3154.4,12.586,18.246,+4.000,
75.358,3300,3159.0,12.604,18.246,+4.000,
75.385,3300,3212.3,12.816,18.246,+4.000,
75.411,3300,3221.1,12.852,18.246,+4.000,
75.459,3300,3221.3,12.852,17.446,+3.200,
75.483,3300,3217.9,12.839,17.446,+3.200,
75.510,3300,3223.6,12.862,17.446,+3.200,
75.536,3300,3214.0,12.823,17.738,+3.492,
75.564,3300,3218.2,12.840,17.738,+3.492,
75.591,3300,3164.4,12.626,17.738,+3.492,
75.617,3300,3208.8,12.802,17.738,+3.492,
75.670,3300,3210.3,12.808,18.005,+3.760,
75.694,3300,3163.7,12.623,18.005,+3.760,
75.721,3300,3213.7,12.822,18.005,+3.760,
75.768,3300,3211.3,12.813,18.036,+3.790,
75.795,3300,3214.8,12.827,18.036,+3.790,
75.821,3300,3166.4,12.633,18.036,+3.790,
75.874,3300,3221.4,12.853,18.128,+3.882,
75.898,3300,3215.6,12.830,18.128,+3.882,
75.925,3300,3221.2,12.852,18.128,+3.882,
75.972,3300,3226.2,12.872,18.246,+4.000,
75.999,3300,3221.3,12.853,18.246,+4.000,
76.026,3300,3173.4,12.661,18.246,+4.000,
76.073,3300,3229.9,12.887,18.246,+4.000,
76.105,3300,3182.1,12.696,18.246,+4.000,
76.132,3300,3234.2,12.904,18.246,+4.000,
76.174,3300,3236.3,12.912,18.100,+3.855,
76.201,3300,3189.5,12.726,18.100,+3.855,
76.227,3300,3237.6,12.917,18.100,+3.855,
76.254,3300,3241.3,12.932,18.140,+3.894,
76.282,3300,3245.1,12.947,18.140,+3.894,
76.306,3300,3238.9,12.923,18.140,+3.894,
76.333,3300,3251.6,12.973,18.140,+3.894,
76.360,3300,3190.3,12.729,18.246,+4.000,
76.393,3300,3245.4,12.949,18.246,+4.000,
76.419,3300,3244.1,12.944,18.246,+4.000,
76.446,3300,3196.6,12.754,18.246,+4.000,
76.488,3300,3245.1,12.947,17.446,+3.200,
76.513,3300,3198.8,12.762,17.446,+3.200,
76.539,3300,3245.5,12.949,17.446,+3.200,
76.566,3300,3241.8,12.934,17.705,+3.459,
76.594,3300,3246.6,12.953,17.705,+3.459,
76.620,3300,3185.5,12.709,17.705,+3.459,
76.647,3300,3235.6,12.909,17.705,+3.459,
76.694,3300,3235.7,12.910,18.078,+3.833,
76.719,3300,3233.3,12.900,18.078,+3.833,
76.746,3300,3230.6,12.890,18.078,+3.833,
76.772,3300,3185.6,12.710,18.246,+4.000,
76.805,3300,3183.7,12.703,18.246,+4.000,
76.832,3300,3234.3,12.904,18.246,+4.000,
76.858,3300,3237.6,12.917,18.246,+4.000,
76.901,3300,3188.6,12.722,18.246,+4.000,
76.925,3300,3238.2,12.920,18.246,+4.000,
76.952,3300,3243.5,12.941,18.246,+4.000,
76.978,3300,3241.3,12.932,17.446,+3.200,
77.011,3300,3241.4,12.933,17.446,+3.200,
77.038,3300,3244.5,12.945,17.446,+3.200,
77.065,3300,3242.5,12.937,17.446,+3.200,
77.112,3300,3234.6,12.906,17.525,+3.279,
77.137,3300,3181.8,12.695,17.525,+3.279,
77.163,3300,3232.3,12.896,17.525,+3.279,
77.190,3300,3221.5,12.853,18.113,+3.868,
77.223,3300,3218.2,12.840,18.113,+3.868,
77.249,3300,3171.8,12.655,18.113,+3.868,
77.276,3300,3223.2,12.860,18.113,+3.868,
77.323,3300,3220.7,12.850,18.167,+3.921,
77.348,3300,3174.5,12.666,18.167,+3.921,
77.375,3300,3226.7,12.874,18.167,+3.921,
77.401,3300,3226.6,12.873,18.246,+4.000,
77.434,3300,3174.6,12.666,18.246,+4.000,
77.461,3300,3235.6,12.909,18.246,+4.000,
77.487,3300,3231.4,12.893,18.246,+4.000,
77.530,3300,3236.1,12.911,18.246,+4.000,
77.554,3300,3239.0,12.923,18.246,+4.000,
77.581,3300,3236.8,12.914,18.246,+4.000,
77.607,3300,3192.0,12.735,18.246,+4.000,
77.645,3300,3240.4,12.929,18.246,+4.000,
77.672,3300,3246.8,12.954,18.246,+4.000,
77.698,3300,3244.0,12.943,18.246,+4.000,
77.744,3300,3246.7,12.954,17.446,+3.200,
77.768,3300,3250.4,12.968,17.446,+3.200,
77.795,3300,3241.3,12.932,17.446,+3.200,
77.842,3300,3239.4,12.924,17.656,+3.410,
77.869,3300,3243.0,12.939,17.656,+3.410,
77.895,3300,3230.0,12.887,17.656,+3.410,
77.938,3300,3230.7,12.890,17.979,+3.733,
77.962,3300,3173.7,12.662,17.979,+3.733,
77.989,3300,3223.6,12.862,17.979,+3.733,
78.015,3300,3229.3,12.884,18.161,+3.915,
78.048,3300,3177.3,12.677,18.161,+3.915,
78.075,3300,3224.4,12.865,18.161,+3.915,
78.101,3300,3227.8,12.878,18.161,+3.915,
78.149,3300,3232.2,12.896,18.246,+4.000,
78.173,3300,3229.3,12.884,18.246,+4.000,
78.200,3300,3232.8,12.898,18.246,+4.000,
78.226,3300,3184.5,12.705,18.246,+4.000,
78.254,3300,3180.1,12.688,18.246,+4.000,
78.281,3300,3237.0,12.915,18.246,+4.000,
78.308,3300,3239.0,12.923,18.246,+4.000,
78.360,3300,3243.2,12.940,18.246,+4.000,
78.385,3300,3238.3,12.920,18.246,+4.000,
78.411,3300,3238.6,12.921,18.246,+4.000,
78.452,3300,3241.4,12.932,17.446,+3.200,
78.478,3300,3244.5,12.945,17.446,+3.200,
78.505,3300,3242.2,12.936,17.446,+3.200,
78.531,3300,3231.4,12.893,17.816,+3.570,
78.569,3300,3231.8,12.894,17.816,+3.570,
78.594,3300,3229.1,12.884,17.816,+3.570,
78.620,3300,3233.0,12.899,17.816,+3.570,
78.655,3300,3231.3,12.892,18.108,+3.862,
78.682,3300,3224.9,12.867,18.108,+3.862,
78.708,3300,3224.7,12.866,18.108,+3.862,
78.735,3300,3232.8,12.898,18.074,+3.828,
78.773,3300,3229.9,12.887,18.074,+3.828,
78.798,3300,3231.0,12.891,18.074,+3.828,
78.824,3300,3229.9,12.887,18.074,+3.828,
78.859,3300,3195.2,12.748,18.194,+3.948,
78.886,3300,3027.3,12.079,18.194,+3.948,
78.912,3300,2807.0,11.200,18.194,+3.948,shot:3225:38
78.937,3300,2727.5,10.882,18.246,+4.000,
78.970,3300,2691.3,10.738,18.246,+4.000,
79.002,3300,2722.5,10.862,18.246,+4.000,
79.028,3300,2699.5,10.771,18.246,+4.000,
79.068,3300,2774.9,11.071,18.246,+4.000,
79.095,3300,2796.6,11.158,18.246,+4.000,
79.122,3300,2816.4,11.237,18.246,+4.000,
79.169,3300,2850.0,11.371,18.246,+4.000,
79.191,3300,2819.3,11.249,18.246,+4.000,
79.215,3300,2880.0,11.491,18.246,+4.000,
79.242,3300,2896.9,11.558,17.446,+3.200,
79.275,3300,2914.6,11.629,17.446,+3.200,
79.302,3300,2930.0,11.690,17.446,+3.200,
79.328,3300,2890.0,11.531,17.446,+3.200,
79.381,3300,2953.2,11.783,17.216,+2.970,
79.405,3300,2964.2,11.827,17.216,+2.970,
79.432,3300,2966.8,11.837,17.216,+2.970,
79.479,3300,2980.0,11.889,17.350,+3.105,
79.506,3300,2980.4,11.891,17.350,+3.105,
79.532,3300,2990.6,11.932,17.350,+3.105,
79.579,3300,2948.7,11.765,18.150,+3.905,
79.611,3300,3005.1,11.990,18.150,+3.905,
79.638,3300,3019.2,12.046,18.150,+3.905,
79.685,3300,3032.9,12.101,18.157,+3.912,
79.711,3300,2994.9,11.949,18.157,+3.912,
79.738,3300,3051.8,12.176,18.157,+3.912,
79.785,3300,3015.0,12.029,17.357,+3.112,
79.817,3300,3023.0,12.061,17.357,+3.112,
79.843,3300,3079.8,12.288,17.357,+3.112,
79.886,3300,3032.5,12.099,17.316,+3.070,
79.912,3300,3037.7,12.120,17.316,+3.070,
79.939,3300,3084.7,12.308,17.316,+3.070,
79.965,3300,3091.3,12.334,17.587,+3.341,
79.993,3300,3035.9,12.113,17.587,+3.341,
80.018,3300,3044.6,12.147,17.587,+3.341,
80.044,3300,3089.2,12.325,17.587,+3.341,
80.071,3300,3096.9,12.356,17.881,+3.635,
80.104,3300,3101.7,12.375,17.881,+3.635,
80.131,3300,3099.8,12.367,17.881,+3.635,
80.157,3300,3055.3,12.190,17.881,+3.635,
80.205,3300,3117.2,12.437,18.246,+4.000,
80.229,3300,3116.1,12.433,18.246,+4.000,
80.256,3300,3126.1,12.473,18.246,+4.000,
80.282,3300,3125.4,12.470,17.446,+3.200,
80.315,3300,3132.8,12.499,17.446,+3.200,
80.342,3300,3142.5,12.538,17.446,+3.200,
80.369,3300,3141.6,12.534,17.446,+3.200,
80.411,3300,3145.9,12.552,17.370,+3.125,
80.435,3300,3142.1,12.536,17.370,+3.125,
80.462,3300,3145.8,12.551,17.370,+3.125,
80.480,3300,3093.2,12.342,17.370,+3.125,label:in
80.502,3300,3140.8,12.531,17.766,+3.521,
80.536,3300,3143.3,12.541,17.766,+3.521,
80.562,3300,3144.5,12.546,17.766,+3.521,
80.589,3300,3147.3,12.557,17.766,+3.521,
80.636,3300,3095.5,12.351,17.892,+3.647,
80.661,3300,3153.4,12.582,17.892,+3.647,
80.687,3300,3151.3,12.573,17.892,+3.647,
80.714,3300,3155.6,12.590,18.060,+3.814,
80.747,3300,3159.4,12.605,18.060,+3.814,
80.773,3300,3163.2,12.621,18.060,+3.814,
80.800,3300,3163.3,12.621,18.060,+3.814,
80.847,3300,3172.4,12.657,18.152,+3.906,
80.872,3300,3172.9,12.659,18.152,+3.906,
80.899,3300,3127.2,12.477,18.152,+3.906,
80.925,3300,3187.0,12.716,17.928,+3.683,
80.958,3300,3136.2,12.513,17.928,+3.683,
80.985,3300,3187.0,12.716,17.928,+3.683,
81.011,3300,3193.9,12.743,17.928,+3.683,
81.054,3300,3191.9,12.735,18.038,+3.792,
81.078,3300,3198.2,12.760,18.038,+3.792,
81.105,3300,3143.9,12.543,18.038,+3.792,
81.131,3300,3195.4,12.749,18.186,+3.940,
81.165,3300,3197.6,12.758,18.186,+3.940,
81.191,3300,3206.1,12.792,18.186,+3.940,
81.218,3300,3200.7,12.770,18.186,+3.940,
81.270,3300,3157.8,12.599,18.246,+4.000,
81.295,3300,3211.2,12.812,18.246,+4.000,
81.321,3300,3162.6,12.618,18.246,+4.000,
81.374,3300,3221.1,12.852,17.446,+3.200,
81.401,3300,3213.9,12.823,17.446,+3.200,
81.427,3300,3218.1,12.839,17.446,+3.200,
81.480,3300,3209.0,12.803,17.644,+3.398,
81.504,3300,3214.8,12.827,17.644,+3.398,
81.531,3300,3204.1,12.784,17.644,+3.398,
81.573,3300,3159.4,12.605,18.246,+4.000,
81.600,3300,3208.7,12.802,18.246,+4.000,
81.626,3300,3206.7,12.794,18.246,+4.000,
81.653,3300,3215.0,12.827,17.446,+3.200,
81.686,3300,3216.5,12.833,17.446,+3.200,
81.711,3300,3210.1,12.808,17.446,+3.200,
81.737,3300,3216.2,12.832,17.446,+3.200,
81.785,3300,3213.6,12.822,17.672,+3.426,
81.811,3300,3203.4,12.781,17.672,+3.426,
81.838,3300,3156.7,12.595,17.672,+3.426,
81.885,3300,3211.3,12.812,18.056,+3.810,
81.910,3300,3199.4,12.765,18.056,+3.810,
81.936,3300,3156.1,12.592,18.056,+3.810,
81.963,3300,3206.4,12.793,18.175,+3.929,
81.996,3300,3210.3,12.808,18.175,+3.929,
82.023,3300,3208.6,12.802,18.175,+3.929,
82.049,3300,3214.1,12.824,18.175,+3.929,
82.097,3300,3166.5,12.634,18.246,+4.000,
82.121,3300,3217.6,12.838,18.246,+4.000,
82.148,3300,3172.9,12.659,18.246,+4.000,
82.174,3300,3222.0,12.855,17.446,+3.200,
82.208,3300,3222.7,12.858,17.446,+3.200,
82.234,3300,3228.0,12.879,17.446,+3.200,
82.261,3300,3175.0,12.668,17.446,+3.200,
82.308,3300,3220.6,12.850,17.460,+3.214,
82.333,3300,3222.0,12.855,17.460,+3.214,
82.359,3300,3166.8,12.635,17.460,+3.214,
82.386,3300,3208.1,12.800,18.052,+3.806,
82.419,3300,3206.4,12.793,18.052,+3.806,
82.446,3300,3212.1,12.816,18.052,+3.806,
82.472,3300,3206.9,12.795,18.052,+3.806,
82.519,3300,3157.2,12.597,18.246,+4.000,
82.544,3300,3216.0,12.831,18.246,+4.000,
82.570,3300,3212.7,12.818,18.246,+4.000,
82.597,3300,3165.8,12.631,18.246,+4.000,
82.630,3300,3168.2,12.640,18.246,+4.000,
82.657,3300,3227.6,12.878,18.246,+4.000,
82.683,3300,3221.1,12.852,18.246,+4.000,
82.730,3300,3175.0,12.668,18.246,+4.000,
82.755,3300,3237.2,12.916,18.246,+4.000,
82.781,3300,3231.4,12.893,18.246,+4.000,
82.808,3300,3184.8,12.707,18.246,+4.000,
82.841,3300,3237.2,12.916,18.246,+4.000,
82.868,3300,3239.4,12.925,18.246,+4.000,
82.894,3300,3186.4,12.713,18.246,+4.000,
82.947,3300,3239.8,12.926,17.446,+3.200,
82.971,3300,3193.0,12.740,17.446,+3.200,
82.998,3300,3240.5,12.929,17.446,+3.200,
83.045,3300,3230.2,12.888,17.512,+3.266,
83.072,3300,3180.7,12.691,17.512,+3.266,
83.098,3300,3233.9,12.902,17.512,+3.266,
83.140,3300,3219.8,12.847,17.864,+3.618,
83.165,3300,3174.7,12.667,17.864,+3.618,
83.192,3300,3218.6,12.842,17.864,+3.618,
83.218,3300,3222.2,12.856,18.221,+3.975,
83.251,3300,3219.8,12.846,18.221,+3.975,
83.278,3300,3170.0,12.648,18.221,+3.975,
83.304,3300,3216.7,12.834,18.221,+3.975,
83.357,3300,3222.8,12.858,18.246,+4.000,
83.382,3300,3176.2,12.673,18.246,+4.000,
83.408,3300,3229.2,12.884,18.246,+4.000,
83.455,3300,3230.9,12.891,18.128,+3.882,
83.482,3300,3181.1,12.692,18.128,+3.882,
83.508,3300,3237.7,12.918,18.128,+3.882,
83.556,3300,3237.8,12.918,18.145,+3.899,
83.580,3300,3235.8,12.910,18.145,+3.899,
83.607,3300,3243.3,12.940,18.145,+3.899,
83.633,3300,3235.9,12.910,18.246,+4.000,
83.661,3300,3188.4,12.721,18.246,+4.000,
83.688,3300,3246.8,12.954,18.246,+4.000,
83.714,3300,3239.5,12.925,18.246,+4.000,
83.757,3300,3249.8,12.966,18.246,+4.000,
83.781,3300,3246.2,12.952,18.246,+4.000,
83.808,3300,3249.0,12.963,18.246,+4.000,
83.834,3300,3255.6,12.989,17.446,+3.200,
83.862,3300,3249.1,12.963,17.446,+3.200,
83.889,3300,3250.5,12.969,17.446,+3.200,
83.915,3300,3197.2,12.756,17.446,+3.200,
83.958,3300,3186.5,12.714,17.665,+3.419,
83.982,3300,3245.1,12.947,17.665,+3.419,
84.009,3300,3180.5,12.690,17.665,+3.419,
84.035,3300,3236.4,12.913,18.057,+3.811,
84.068,3300,3231.9,12.895,18.057,+3.811,
84.095,3300,3231.7,12.894,18.057,+3.811,
84.121,3300,3224.3,12.864,18.057,+3.811,
84.164,3300,3234.2,12.904,18.246,+4.000,
84.188,3300,3228.8,12.883,18.246,+4.000,
84.215,3300,3184.1,12.704,18.246,+4.000,
84.241,3300,3236.5,12.913,18.196,+3.950,
84.280,3300,3240.4,12.928,18.196,+3.950,
84.306,3300,3239.4,12.925,18.196,+3.950,
84.333,3300,3238.6,12.921,18.196,+3.950,
84.373,3300,3194.3,12.745,18.133,+3.887,
84.398,3300,3241.4,12.933,18.133,+3.887,
84.424,3300,3247.6,12.958,18.133,+3.887,
84.451,3300,3242.5,12.937,18.246,+4.000,
84.484,3300,3242.3,12.936,18.246,+4.000,
84.510,3300,3246.0,12.951,18.246,+4.000,
84.537,3300,3250.9,12.970,18.246,+4.000,
84.584,3300,3249.0,12.963,18.143,+3.897,
84.609,3300,3196.9,12.755,18.143,+3.897,
84.635,3300,3255.0,12.987,18.143,+3.897,
84.662,3300,3247.8,12.958,18.246,+4.000,
84.695,3300,3252.2,12.976,18.246,+4.000,
84.721,3300,3254.1,12.983,18.246,+4.000,
84.748,3300,3203.4,12.781,18.246,+4.000,
84.795,3300,3256.9,12.994,18.113,+3.867,
84.820,3300,3203.7,12.782,18.113,+3.867,
84.846,3300,3261.1,13.011,18.113,+3.867,
84.873,3300,3252.5,12.977,18.246,+4.000,
84.906,3300,3200.9,12.771,18.246,+4.000,
84.932,3300,3257.5,12.997,18.246,+4.000,
84.959,3300,3207.4,12.797,18.246,+4.000,
85.006,3300,3258.3,13.000,18.128,+3.883,
85.031,3300,3259.9,13.007,18.128,+3.883,
85.057,3300,3263.6,13.021,18.128,+3.883,
85.084,3300,3255.2,12.988,18.246,+4.000,
85.117,3300,3203.3,12.780,18.246,+4.000,
85.144,3300,3259.5,13.005,18.246,+4.000,
85.170,3300,3210.0,12.807,18.246,+4.000,
85.223,3300,3263.1,13.019,18.137,+3.891,
85.247,3300,3260.3,13.008,18.137,+3.891,
85.274,3300,3263.1,13.019,18.137,+3.891,
85.326,3300,3256.5,12.993,18.246,+4.000,
85.353,3300,3264.5,13.025,18.246,+4.000,
85.379,3300,3262.6,13.017,18.246,+4.000,
85.422,3300,3261.7,13.014,17.446,+3.200,
85.446,3300,3210.7,12.810,17.446,+3.200,
85.473,3300,3255.2,12.988,17.446,+3.200,
85.499,3300,3261.5,13.013,17.643,+3.397,
85.527,3300,3202.3,12.777,17.643,+3.397,
85.554,3300,3244.1,12.943,17.643,+3.397,
85.580,3300,3249.3,12.964,17.643,+3.397,
85.622,3300,3238.6,12.921,18.246,+4.000,
85.647,3300,3242.1,12.935,18.246,+4.000,
85.674,3300,3241.6,12.934,18.246,+4.000,
85.700,3300,3185.1,12.708,18.246,+4.000,
85.733,3300,3238.5,12.921,18.246,+4.000,
85.760,3300,3246.9,12.954,18.246,+4.000,
85.786,3300,3192.8,12.739,18.246,+4.000,
85.834,3300,3245.2,12.948,17.446,+3.200,
85.858,3300,3250.1,12.967,17.446,+3.200,
85.885,3300,3243.7,12.942,17.446,+3.200,
85.911,3300,3239.9,12.927,17.780,+3.534,
85.944,3300,3235.8,12.910,17.780,+3.534,
85.971,3300,3187.6,12.718,17.780,+3.534,
85.997,3300,3229.5,12.885,17.780,+3.534,
86.044,3300,3225.3,12.868,18.097,+3.851,
86.069,3300,3180.8,12.691,18.097,+3.851,
86.095,3300,3227.2,12.876,18.097,+3.851,
86.122,3300,3230.5,12.889,18.245,+4.000,
86.155,3300,3230.9,12.891,18.245,+4.000,
86.182,3300,3182.9,12.699,18.245,+4.000,
86.208,3300,3230.5,12.889,18.245,+4.000,
86.261,3300,3185.1,12.708,18.246,+4.000,
86.285,3300,3239.9,12.927,18.246,+4.000,
86.312,3300,3191.6,12.734,18.246,+4.000,
86.359,3300,3246.2,12.952,18.130,+3.884,
86.386,3300,3244.0,12.943,18.130,+3.884,
86.412,3300,3197.4,12.757,18.130,+3.884,
86.455,3300,3245.2,12.948,18.214,+3.968,
86.479,3300,3251.5,12.973,18.214,+3.968,
86.506,3300,3249.8,12.966,18.214,+3.968,
86.532,3300,3247.8,12.958,18.246,+4.000,
86.560,3300,3253.6,12.981,18.246,+4.000,
86.587,3300,3198.1,12.760,18.246,+4.000,
86.613,3300,3249.6,12.965,18.246,+4.000,
86.661,3300,3253.2,12.980,18.246,+4.000,
86.685,3300,3255.6,12.989,18.246,+4.000,
86.712,3300,3253.1,12.979,18.246,+4.000,
86.738,3300,3259.2,13.004,18.106,+3.860,
86.771,3300,3260.5,13.009,18.106,+3.860,
86.798,3300,3204.1,12.784,18.106,+3.860,
86.824,3300,3256.0,12.991,18.106,+3.860,
86.872,3300,3258.3,13.000,18.246,+4.000,
86.896,3300,3258.3,13.000,18.246,+4.000,
86.923,3300,3255.8,12.990,18.246,+4.000,
86.949,3300,3263.3,13.020,18.144,+3.898,
86.977,3300,3260.5,13.009,18.144,+3.898,
87.004,3300,3258.5,13.001,18.144,+3.898,
87.030,3300,3263.5,13.021,18.144,+3.898,
87.078,3300,3265.4,13.028,18.246,+4.000,
87.102,3300,3258.8,13.002,18.246,+4.000,
87.129,3300,3266.0,13.031,18.246,+4.000,
87.155,3300,3209.4,12.805,18.246,+4.000,
87.188,3300,3264.7,13.025,18.246,+4.000,
87.215,3300,3262.1,13.015,18.246,+4.000,
87.241,3300,3269.9,13.046,18.246,+4.000,
87.289,3300,3267.2,13.035,17.446,+3.200,
87.314,3300,3258.6,13.001,17.446,+3.200,
87.340,3300,3211.2,12.812,17.446,+3.200,
87.365,3300,3251.9,12.975,17.844,+3.598,
87.398,3300,3247.7,12.958,17.844,+3.598,
87.424,3300,3198.5,12.761,17.844,+3.598,
87.451,3300,3248.4,12.960,17.844,+3.598,
87.493,3300,3239.0,12.923,18.036,+3.790,
87.518,3300,3192.9,12.739,18.036,+3.790,
87.544,3300,3238.1,12.919,18.036,+3.790,
87.571,3300,3241.9,12.935,18.246,+4.000,
87.604,3300,3188.8,12.723,18.246,+4.000,
87.630,3300,3244.1,12.944,18.246,+4.000,
87.657,3300,3236.6,12.913,18.246,+4.000,
87.704,3300,3187.5,12.718,18.246,+4.000,shot:3258:28
87.727,3300,3245.7,12.950,18.246,+4.000,
87.751,3300,3244.1,12.943,18.246,+4.000,
87.778,3300,3251.9,12.975,17.446,+3.200,
87.811,3300,3248.6,12.961,17.446,+3.200,
87.837,3300,3242.5,12.937,17.446,+3.200,
87.864,3300,3243.3,12.940,17.446,+3.200,
87.911,3300,3241.6,12.933,17.781,+3.535,
87.943,3300,3239.2,12.924,17.781,+3.535,
87.969,3300,3227.9,12.879,17.781,+3.535,
88.017,3300,3174.1,12.664,18.246,+4.000,
88.043,3300,3231.4,12.893,18.246,+4.000,
88.070,3300,3232.3,12.896,18.246,+4.000,
88.117,3300,3183.6,12.702,18.246,+4.000,
88.149,3300,3237.4,12.917,18.246,+4.000,
88.176,3300,3239.3,12.924,18.246,+4.000,
88.228,3300,3239.6,12.925,17.446,+3.200,
88.255,3300,3246.4,12.952,17.446,+3.200,
88.281,3300,3240.8,12.930,17.446,+3.200,
88.329,3300,3231.8,12.894,17.434,+3.188,
88.353,3300,3184.9,12.707,17.434,+3.188,
88.380,3300,3229.7,12.886,17.434,+3.188,
88.406,3300,3226.3,12.872,17.909,+3.664,
88.439,3300,3221.0,12.851,17.909,+3.664,
88.466,3300,3173.2,12.660,17.909,+3.664,
88.492,3300,3218.3,12.840,17.909,+3.664,
88.540,3300,3217.1,12.835,18.169,+3.923,
88.564,3300,3172.4,12.657,18.169,+3.923,
88.591,3300,3220.9,12.851,18.169,+3.923,
88.617,3300,3225.8,12.870,18.226,+3.980,
88.656,3300,3223.9,12.863,18.226,+3.980,
88.682,3300,3230.4,12.889,18.226,+3.980,
88.709,3300,3230.4,12.889,18.226,+3.980,
88.754,3300,3227.6,12.878,18.246,+4.000,
88.779,3300,3237.5,12.917,18.246,+4.000,
88.805,3300,3232.8,12.898,18.246,+4.000,
88.852,3300,3181.9,12.695,18.246,+4.000,
88.879,3300,3240.8,12.930,18.246,+4.000,
88.905,3300,3241.3,12.932,18.246,+4.000,
88.948,3300,3190.2,12.728,18.246,+4.000,
88.972,3300,3248.6,12.961,18.246,+4.000,
88.999,3300,3245.4,12.949,18.246,+4.000,
89.025,3300,3251.3,12.972,17.446,+3.200,
89.064,3300,3249.1,12.963,17.446,+3.200,
89.090,3300,3255.6,12.989,17.446,+3.200,
89.117,3300,3249.1,12.963,17.446,+3.200,
89.162,3300,3187.7,12.718,17.692,+3.446,
89.186,3300,3248.8,12.962,17.692,+3.446,
89.213,3300,3238.1,12.920,17.692,+3.446,
89.260,3300,3183.3,12.701,18.246,+4.000,
89.287,3300,3240.5,12.929,18.246,+4.000,
89.313,3300,3188.6,12.722,18.246,+4.000,
89.361,3300,3244.5,12.945,17.446,+3.200,
89.386,3300,3243.9,12.943,17.446,+3.200,
89.412,3300,3243.5,12.941,17.446,+3.200,
89.439,3300,3235.1,12.908,17.772,+3.526,
89.472,3300,3230.7,12.890,17.772,+3.526,
89.498,3300,3187.0,12.716,17.772,+3.526,
89.525,3300,3232.3,12.896,17.772,+3.526,
89.572,3300,3226.1,12.872,17.901,+3.655,
