t,target,rpm,mps,throttle,trim,event
55.577,3400,3423.7,13.660,15.918,+1.378,
55.601,3400,3434.2,13.702,15.918,+1.378,
55.628,3400,3423.6,13.660,15.918,+1.378,
55.654,3400,3419.3,13.643,16.445,+1.905,
55.692,3400,3372.2,13.455,16.445,+1.905,
55.719,3400,3417.1,13.634,16.445,+1.905,
55.745,3400,3426.4,13.671,16.445,+1.905,
55.786,3400,3375.2,13.467,15.811,+1.271,
55.810,3400,3422.2,13.654,15.811,+1.271,
55.837,3400,3425.0,13.665,15.811,+1.271,
55.863,3400,3428.9,13.681,15.752,+1.212,
55.896,3400,3424.4,13.663,15.752,+1.212,
55.923,3400,3420.9,13.649,15.752,+1.212,
55.949,3400,3356.6,13.392,15.752,+1.212,
55.997,3400,3404.0,13.581,16.330,+1.790,
56.021,3400,3410.9,13.609,16.330,+1.790,
56.048,3400,3409.7,13.604,16.330,+1.790,
56.074,3400,3403.7,13.580,16.330,+1.790,
56.108,3400,3408.7,13.600,16.330,+1.790,
56.134,3400,3406.0,13.589,16.330,+1.790,
56.161,3400,3413.3,13.618,16.330,+1.790,
56.208,3400,3417.3,13.634,16.330,+1.790,
56.233,3400,3361.7,13.413,16.330,+1.790,
56.259,3400,3356.7,13.392,16.330,+1.790,
56.286,3400,3363.9,13.421,17.123,+2.583,
56.319,3400,3360.3,13.407,17.123,+2.583,
56.345,3400,3371.6,13.452,17.123,+2.583,
56.372,3400,3373.6,13.460,17.123,+2.583,shot:3414:27
56.417,3400,3439.4,13.723,16.402,+1.862,
56.442,3400,3442.0,13.733,16.402,+1.862,
56.468,3400,3394.1,13.542,16.402,+1.862,
56.495,3400,3395.3,13.546,16.402,+1.862,
56.528,3400,3455.9,13.789,16.402,+1.862,
56.554,3400,3451.5,13.771,16.402,+1.862,
56.581,3400,3451.1,13.769,16.402,+1.862,
56.629,3400,3396.3,13.551,15.602,+1.062,
56.653,3400,3459.3,13.802,15.602,+1.062,
56.680,3400,3454.8,13.784,15.602,+1.062,
56.706,3400,3443.4,13.739,15.756,+1.216,
56.739,3400,3438.6,13.719,15.756,+1.216,
56.766,3400,3436.6,13.711,15.756,+1.216,
56.792,3400,3441.5,13.731,15.756,+1.216,
56.834,3400,3427.6,13.675,15.994,+1.454,
56.859,3400,3422.0,13.653,15.994,+1.454,
56.885,3400,3429.8,13.684,15.994,+1.454,
56.912,3400,3420.4,13.647,16.118,+1.578,
56.945,3400,3425.9,13.669,16.118,+1.578,
56.971,3400,3413.9,13.621,16.118,+1.578,
56.998,3400,3413.4,13.619,16.118,+1.578,
57.045,3400,3357.3,13.395,16.526,+1.986,
57.070,3400,3419.8,13.644,16.526,+1.986,
57.097,3400,3423.0,13.657,16.526,+1.986,
57.123,3400,3419.9,13.645,16.526,+1.986,
57.161,3400,3431.0,13.689,16.526,+1.986,
57.188,3400,3432.6,13.695,16.526,+1.986,
57.214,3400,3431.6,13.692,16.526,+1.986,
57.255,3400,3441.5,13.731,15.726,+1.186,
57.279,3400,3441.3,13.730,15.726,+1.186,
57.304,3400,3443.9,13.741,15.726,+1.186,
57.330,3400,3445.4,13.747,15.488,+0.948,
57.363,3400,3444.2,13.742,15.488,+0.948,
57.390,3400,3434.7,13.704,15.488,+0.948,
57.416,3400,3424.5,13.663,15.488,+0.948,
57.469,3400,3426.8,13.672,15.794,+1.254,
57.493,3400,3413.1,13.618,15.794,+1.254,
57.520,3400,3418.3,13.638,15.794,+1.254,
57.567,3400,3413.6,13.620,16.341,+1.801,
57.594,3400,3412.8,13.616,16.341,+1.801,
57.620,3400,3410.1,13.606,16.341,+1.801,
57.668,3400,3419.9,13.645,16.341,+1.801,
57.692,3400,3414.9,13.625,16.341,+1.801,
57.719,3400,3425.0,13.665,16.341,+1.801,
57.745,3400,3430.2,13.686,15.676,+1.136,
57.778,3400,3432.6,13.695,15.676,+1.136,
57.805,3400,3427.3,13.674,15.676,+1.136,
57.831,3400,3425.0,13.665,15.676,+1.136,
57.879,3400,3423.3,13.658,15.728,+1.188,
57.903,3400,3374.7,13.464,15.728,+1.188,
57.930,3400,3361.8,13.413,15.728,+1.188,
57.957,3400,3359.5,13.404,16.528,+1.988,
57.990,3400,3357.8,13.397,16.528,+1.988,shot:3431:26
58.014,3400,3365.1,13.426,16.528,+1.988,
58.041,3400,3369.3,13.443,16.528,+1.988,
58.088,3400,3428.8,13.680,15.728,+1.188,
58.113,3400,3421.8,13.652,15.728,+1.188,
58.139,3400,3425.8,13.668,15.728,+1.188,
58.166,3400,3430.1,13.685,15.537,+0.997,
58.199,3400,3427.1,13.674,15.537,+0.997,
58.226,3400,3418.5,13.639,15.537,+0.997,
58.252,3400,3411.1,13.610,15.537,+0.997,
58.295,3400,3401.2,13.570,16.138,+1.598,
58.319,3400,3179.1,12.684,16.138,+1.598,
58.346,3400,3005.3,11.991,16.138,+1.598,
58.372,3400,2768.8,11.047,16.938,+2.398,
58.405,3400,2665.0,10.633,16.938,+2.398,
58.432,3400,2736.5,10.918,16.938,+2.398,
58.458,3400,2769.7,11.051,16.938,+2.398,
58.511,3400,2833.9,11.307,17.591,+3.051,
58.535,3400,2862.9,11.423,17.591,+3.051,
58.562,3400,2900.4,11.572,17.591,+3.051,
58.610,3400,2957.5,11.800,16.791,+2.251,
58.636,3400,2990.1,11.930,16.791,+2.251,
58.663,3400,2968.2,11.843,16.791,+2.251,
58.715,3400,3064.1,12.225,16.373,+1.833,
58.739,3400,3083.1,12.301,16.373,+1.833,
58.766,3400,3099.5,12.367,16.373,+1.833,
58.818,3400,3127.0,12.476,15.573,+1.033,shot:3382:460
58.841,3400,3139.4,12.526,15.573,+1.033,
58.867,3400,3146.4,12.554,15.573,+1.033,
58.915,3400,3159.9,12.608,15.256,+0.716,
58.939,3400,3161.1,12.612,15.256,+0.716,
58.966,3400,3165.3,12.629,15.256,+0.716,
58.992,3400,3119.0,12.444,16.056,+1.516,
59.026,3400,3172.1,12.656,16.056,+1.516,
59.052,3400,3122.3,12.457,16.056,+1.516,
59.079,3400,3184.4,12.705,16.056,+1.516,
59.131,3400,3196.0,12.751,15.256,+0.716,
59.156,3400,3199.3,12.765,15.256,+0.716,
59.182,3400,3152.3,12.577,15.256,+0.716,
59.230,3400,3208.6,12.802,15.353,+0.813,
59.256,3400,3208.8,12.802,15.353,+0.813,
59.283,3400,3206.7,12.794,15.353,+0.813,
59.331,3400,3210.0,12.807,16.153,+1.613,
59.356,3400,3217.1,12.836,16.153,+1.613,
59.382,3400,3166.4,12.633,16.153,+1.613,
59.409,3400,3229.4,12.885,15.353,+0.813,
59.447,3400,3233.3,12.900,15.353,+0.813,
59.474,3400,3243.2,12.940,15.353,+0.813,
59.500,3400,3236.5,12.913,15.353,+0.813,
59.540,3400,3248.1,12.959,15.491,+0.951,
59.565,3400,3238.6,12.921,15.491,+0.951,
59.591,3400,3243.2,12.940,15.491,+0.951,
59.618,3400,3194.6,12.746,16.291,+1.751,
59.651,3400,3248.5,12.961,16.291,+1.751,
59.678,3400,3245.6,12.949,16.291,+1.751,
59.704,3400,3254.2,12.984,16.291,+1.751,
59.752,3400,3264.8,13.026,15.491,+0.951,
59.776,3400,3264.3,13.024,15.491,+0.951,
59.803,3400,3269.1,13.043,15.491,+0.951,
59.829,3400,3274.8,13.066,15.353,+0.813,
59.868,3400,3270.7,13.050,15.353,+0.813,
59.894,3400,3273.8,13.062,15.353,+0.813,
59.921,3400,3262.1,13.015,15.353,+0.813,
59.960,3400,3272.0,13.055,16.153,+1.613,label:in
59.982,3400,3267.0,13.035,16.153,+1.613,
60.009,3400,3273.1,13.059,16.153,+1.613,
60.035,3400,3272.5,13.057,15.353,+0.813,
60.064,3400,3275.2,13.068,15.353,+0.813,
60.090,3400,3230.0,12.887,15.353,+0.813,
60.117,3400,3276.4,13.072,15.353,+0.813,
60.164,3400,3272.6,13.057,16.153,+1.613,
60.189,3400,3230.0,12.887,16.153,+1.613,
60.215,3400,3281.1,13.091,16.153,+1.613,
60.242,3400,3227.6,12.877,16.503,+1.963,
60.270,3400,3289.0,13.123,16.503,+1.963,
60.297,3400,3292.2,13.135,16.503,+1.963,
60.323,3400,3295.6,13.149,16.503,+1.963,
60.371,3400,3307.5,13.196,16.381,+1.841,
60.395,3400,3263.4,13.020,16.381,+1.841,
60.422,3400,3318.2,13.239,16.381,+1.841,
60.448,3400,3324.5,13.264,15.581,+1.041,
60.487,3400,3330.7,13.289,15.581,+1.041,
60.513,3400,3331.5,13.292,15.581,+1.041,
60.540,3400,3334.9,13.305,15.581,+1.041,
60.580,3400,3324.4,13.264,16.381,+1.841,
60.605,3400,3332.9,13.298,16.381,+1.841,
60.631,3400,3279.1,13.083,16.381,+1.841,
60.658,3400,3328.7,13.281,15.581,+1.041,
60.691,3400,3334.0,13.302,15.581,+1.041,
60.717,3400,3284.8,13.106,15.581,+1.041,
60.744,3400,3341.2,13.331,15.581,+1.041,
60.796,3400,3340.3,13.327,15.446,+0.906,
60.821,3400,3330.8,13.289,15.446,+0.906,
60.848,3400,3324.9,13.266,15.446,+0.906,
60.895,3400,3322.6,13.257,15.980,+1.440,
60.922,3400,3276.4,13.072,15.980,+1.440,
60.948,3400,3326.3,13.271,15.980,+1.440,
60.996,3400,3328.4,13.280,15.929,+1.389,
61.020,3400,3328.5,13.280,15.929,+1.389,
61.047,3400,3280.8,13.090,15.929,+1.389,
61.073,3400,3329.4,13.284,16.117,+1.577,
61.107,3400,3333.3,13.299,16.117,+1.577,
61.133,3400,3276.2,13.071,16.117,+1.577,
61.160,3400,3338.8,13.321,16.117,+1.577,
61.207,3400,3341.7,13.333,16.146,+1.606,
61.232,3400,3335.9,13.309,16.146,+1.606,
61.258,3400,3339.5,13.324,16.146,+1.606,
61.285,3400,3293.3,13.140,16.946,+2.406,
61.318,3400,3348.3,13.359,16.946,+2.406,
61.344,3400,3348.9,13.361,16.946,+2.406,
61.371,3400,3349.2,13.363,16.946,+2.406,
61.419,3400,3362.8,13.417,16.947,+2.407,
61.443,3400,3371.7,13.452,16.947,+2.407,
61.470,3400,3378.1,13.478,16.947,+2.407,
61.496,3400,3379.6,13.484,16.147,+1.607,
61.529,3400,3332.5,13.296,16.147,+1.607,
61.556,3400,3338.8,13.321,16.147,+1.607,
61.583,3400,3344.9,13.346,16.147,+1.607,
61.635,3400,3396.3,13.551,15.740,+1.200,
61.660,3400,3396.9,13.553,15.740,+1.200,
61.686,3400,3387.5,13.516,15.740,+1.200,
61.734,3400,3384.5,13.504,15.740,+1.200,
61.760,3400,3389.1,13.522,15.740,+1.200,
61.787,3400,3389.7,13.524,15.740,+1.200,
61.834,3400,3387.3,13.515,15.740,+1.200,
61.859,3400,3372.7,13.456,15.740,+1.200,
61.885,3400,3377.3,13.475,15.740,+1.200,
61.912,3400,3379.1,13.482,16.199,+1.659,
61.945,3400,3375.7,13.468,16.199,+1.659,
61.972,3400,3317.5,13.236,16.199,+1.659,
61.998,3400,3367.9,13.437,16.199,+1.659,
62.046,3400,3315.8,13.230,16.447,+1.907,
62.070,3400,3377.8,13.477,16.447,+1.907,
62.097,3400,3324.4,13.264,16.447,+1.907,
62.123,3400,3378.1,13.478,16.324,+1.784,
62.157,3400,3382.3,13.495,16.324,+1.784,
62.183,3400,3387.8,13.517,16.324,+1.784,
62.210,3400,3391.7,13.532,16.324,+1.784,
62.257,3400,3397.0,13.553,15.886,+1.346,
62.282,3400,3388.3,13.519,15.886,+1.346,
62.308,3400,3390.3,13.527,15.886,+1.346,
62.335,3400,3395.7,13.548,15.886,+1.346,
62.368,3400,3391.5,13.532,15.886,+1.346,
62.394,3400,3388.7,13.520,15.886,+1.346,
62.421,3400,3379.9,13.485,15.886,+1.346,
62.473,3400,3385.0,13.506,15.886,+1.346,
62.498,3400,3375.9,13.469,15.886,+1.346,
62.524,3400,3384.8,13.505,15.886,+1.346,
62.572,3400,3381.7,13.492,16.468,+1.928,
62.598,3400,3381.1,13.490,16.468,+1.928,
62.625,3400,3374.8,13.465,16.468,+1.928,
62.667,3400,3383.1,13.498,17.268,+2.728,
62.692,3400,3390.6,13.528,17.268,+2.728,
62.718,3400,3392.8,13.537,17.268,+2.728,
62.745,3400,3401.1,13.570,16.468,+1.928,
62.773,3400,3357.5,13.396,16.468,+1.928,
62.799,3400,3361.7,13.412,16.468,+1.928,
62.826,3400,3415.5,13.627,16.468,+1.928,
62.868,3400,3371.1,13.450,15.976,+1.436,
62.893,3400,3427.2,13.674,15.976,+1.436,
62.919,3400,3419.3,13.642,15.976,+1.436,
62.946,3400,3425.0,13.665,15.873,+1.333,
62.984,3400,3418.4,13.639,15.873,+1.333,
63.010,3400,3416.6,13.632,15.873,+1.333,
63.037,3400,3420.4,13.647,15.873,+1.333,
63.082,3400,3361.2,13.411,16.673,+2.133,
63.107,3400,3355.4,13.387,16.673,+2.133,
63.134,3400,3358.7,13.400,16.673,+2.133,
63.186,3400,3368.5,13.440,15.932,+1.392,
63.213,3400,3419.6,13.643,15.932,+1.392,
63.239,3400,3370.2,13.446,15.932,+1.392,
63.287,3400,3425.8,13.668,15.932,+1.392,
63.311,3400,3423.0,13.657,15.932,+1.392,
63.338,3400,3414.5,13.623,15.932,+1.392,
63.364,3400,3420.9,13.649,15.472,+0.932,
63.397,3400,3410.7,13.608,15.472,+0.932,
63.424,3400,3418.5,13.639,15.472,+0.932,
63.451,3400,3411.3,13.610,15.472,+0.932,
63.498,3400,3402.6,13.576,16.272,+1.732,
63.522,3400,3397.0,13.554,16.272,+1.732,
63.549,3400,3404.9,13.585,16.272,+1.732,
63.575,3400,3401.0,13.569,15.472,+0.932,
63.609,3400,3406.1,13.590,15.472,+0.932,
63.635,3400,3397.9,13.557,15.472,+0.932,
63.662,3400,3392.6,13.536,15.472,+0.932,
63.714,3400,3387.4,13.515,16.272,+1.732,
63.739,3400,3389.3,13.523,16.272,+1.732,
63.765,3400,3392.8,13.537,16.272,+1.732,
63.813,3400,3338.4,13.319,15.472,+0.932,
63.839,3400,3385.3,13.507,15.472,+0.932,
63.866,3400,3380.7,13.488,15.472,+0.932,
63.908,3400,3385.9,13.509,15.925,+1.385,
63.932,3400,3375.8,13.469,15.925,+1.385,
63.959,3400,3370.8,13.449,15.925,+1.385,
63.985,3400,3380.0,13.486,15.513,+0.973,
64.019,3400,3320.7,13.249,15.513,+0.973,
64.045,3400,3373.8,13.461,15.513,+0.973,
64.072,3400,3362.6,13.416,15.513,+0.973,shot:3406:31
64.094,3400,3369.8,13.445,16.178,+1.638,
64.127,3400,3366.9,13.433,16.178,+1.638,
64.152,3400,3359.1,13.402,16.178,+1.638,
64.178,3400,3303.9,13.182,16.178,+1.638,
64.226,3400,3302.7,13.177,16.551,+2.011,
64.252,3400,3311.9,13.214,16.551,+2.011,
64.279,3400,3368.4,13.440,16.551,+2.011,
64.326,3400,3373.3,13.459,16.229,+1.689,
64.351,3400,3375.6,13.468,16.229,+1.689,
64.377,3400,3382.0,13.494,16.229,+1.689,
64.404,3400,3378.6,13.480,16.185,+1.645,
64.437,3400,3385.0,13.505,16.185,+1.645,
64.463,3400,3379.4,13.483,16.185,+1.645,
64.490,3400,3329.6,13.284,16.185,+1.645,
64.532,3400,3334.0,13.302,15.757,+1.217,
64.557,3400,3325.5,13.268,15.757,+1.217,
64.583,3400,3387.5,13.516,15.757,+1.217,
64.610,3400,3382.9,13.497,15.757,+1.217,
64.643,3400,3385.7,13.508,15.757,+1.217,
64.669,3400,3371.4,13.451,15.757,+1.217,
64.696,3400,3369.3,13.443,15.757,+1.217,
64.738,3400,3322.0,13.254,16.459,+1.919,
64.763,3400,3313.1,13.219,16.459,+1.919,
64.789,3400,3370.5,13.448,16.459,+1.919,
64.816,3400,3377.9,13.477,16.307,+1.767,
64.849,3400,3377.0,13.473,16.307,+1.767,
64.875,3400,3383.0,13.498,16.307,+1.767,
64.902,3400,3323.2,13.259,16.307,+1.767,
64.949,3400,3381.8,13.493,15.865,+1.325,
64.974,3400,3386.4,13.511,15.865,+1.325,
65.000,3400,3326.4,13.272,15.865,+1.325,
65.027,3400,3323.2,13.259,16.665,+2.125,
65.060,3400,3378.5,13.480,16.665,+2.125,
65.087,3400,3384.5,13.503,16.665,+2.125,
65.113,3400,3390.1,13.526,16.665,+2.125,
65.156,3400,3392.4,13.535,15.865,+1.325,
65.180,3400,3392.8,13.537,15.865,+1.325,
65.207,3400,3397.5,13.555,15.865,+1.325,
65.233,3400,3393.1,13.538,15.865,+1.325,
65.271,3400,3396.2,13.550,15.865,+1.325,
65.298,3400,3390.4,13.527,15.865,+1.325,
65.324,3400,3381.5,13.491,15.865,+1.325,
65.359,3400,3328.5,13.280,15.865,+1.325,
65.384,3400,3326.2,13.271,15.865,+1.325,
65.410,3400,3388.7,13.520,15.865,+1.325,
65.437,3400,3376.0,13.470,16.393,+1.853,
65.470,3400,3382.0,13.494,16.393,+1.853,
65.497,3400,3376.3,13.471,16.393,+1.853,
65.523,3400,3380.6,13.488,16.393,+1.853,
65.571,3400,3383.7,13.500,17.193,+2.653,
65.595,3400,3392.2,13.534,17.193,+2.653,
65.622,3400,3394.0,13.541,17.193,+2.653,
65.648,3400,3403.0,13.577,16.393,+1.853,
65.682,3400,3409.3,13.603,16.393,+1.853,
65.708,3400,3419.3,13.642,16.393,+1.853,
65.735,3400,3424.5,13.663,16.393,+1.853,
65.787,3400,3426.8,13.672,15.839,+1.299,
65.812,3400,3431.5,13.691,15.839,+1.299,
65.838,3400,3425.5,13.667,15.839,+1.299,
65.885,3400,3422.8,13.656,15.689,+1.149,
65.912,3400,3428.7,13.680,15.689,+1.149,
65.938,3400,3427.8,13.676,15.689,+1.149,
65.986,3400,3423.8,13.660,15.729,+1.189,
66.010,3400,3414.4,13.623,15.729,+1.189,
66.037,3400,3413.8,13.620,15.729,+1.189,
66.063,3400,3419.1,13.642,16.233,+1.693,
66.102,3400,3407.0,13.593,16.233,+1.693,
66.128,3400,3413.1,13.618,16.233,+1.693,
66.155,3400,3415.2,13.626,16.233,+1.693,
66.195,3400,3412.3,13.614,17.033,+2.493,
66.220,3400,3420.2,13.646,17.033,+2.493,
66.246,3400,3427.6,13.675,17.033,+2.493,
66.273,3400,3375.3,13.467,16.741,+2.201,
66.306,3400,3385.8,13.509,16.741,+2.201,
66.332,3400,3390.3,13.527,16.741,+2.201,
66.359,3400,3453.5,13.779,16.741,+2.201,
66.401,3400,3464.1,13.821,16.247,+1.707,
66.425,3400,3462.5,13.815,16.247,+1.707,
66.452,3400,3408.9,13.601,16.247,+1.707,
66.479,3400,3471.1,13.849,15.447,+0.907,
66.512,3400,3469.4,13.842,15.447,+0.907,
66.538,3400,3468.6,13.839,15.447,+0.907,
66.565,3400,3456.2,13.789,15.447,+0.907,
66.617,3400,3455.4,13.786,15.550,+1.010,
66.642,3400,3442.6,13.735,15.550,+1.010,
66.669,3400,3437.7,13.716,15.550,+1.010,
66.716,3400,3428.8,13.680,16.030,+1.490,
66.742,3400,3434.2,13.702,16.030,+1.490,
66.769,3400,3434.7,13.704,16.030,+1.490,
66.811,3400,3426.9,13.673,16.014,+1.474,
66.836,3400,3430.1,13.686,16.014,+1.474,
66.862,3400,3427.0,13.673,16.014,+1.474,
66.889,3400,3268.4,13.040,16.814,+2.274,
66.927,3400,2950.4,11.772,16.814,+2.274,
66.954,3400,2772.2,11.061,16.814,+2.274,shot:3422:68
66.978,3400,2733.2,10.905,16.814,+2.274,
67.018,3400,2784.3,11.109,17.614,+3.074,
67.043,3400,2816.4,11.237,17.614,+3.074,
67.069,3400,2850.6,11.373,17.614,+3.074,
67.096,3400,2892.0,11.538,16.814,+2.274,
67.124,3400,2928.0,11.682,16.814,+2.274,
67.151,3400,2962.0,11.818,16.814,+2.274,
67.177,3400,2989.3,11.927,16.814,+2.274,
67.229,3400,3037.3,12.118,16.355,+1.815,
67.254,3400,3057.4,12.199,16.355,+1.815,
67.280,3400,3077.5,12.279,16.355,+1.815,
67.323,3400,3104.0,12.385,15.555,+1.015,
67.349,3400,3119.0,12.444,15.555,+1.015,
67.376,3400,3130.3,12.489,15.555,+1.015,
67.402,3400,3137.0,12.516,15.146,+0.606,
67.435,3400,3146.4,12.554,15.146,+0.606,
67.460,3400,3154.0,12.584,15.146,+0.606,
67.486,3400,3156.2,12.593,15.146,+0.606,
67.529,3400,3167.2,12.636,15.216,+0.676,
67.555,3400,3162.9,12.619,15.216,+0.676,
67.582,3400,3174.9,12.667,15.216,+0.676,
67.608,3400,3120.1,12.449,16.016,+1.476,
67.641,3400,3173.6,12.662,16.016,+1.476,
67.666,3400,3180.2,12.688,16.016,+1.476,
67.692,3400,3187.4,12.717,16.016,+1.476,
67.740,3400,3195.2,12.748,15.216,+0.676,
67.766,3400,3203.4,12.781,15.216,+0.676,
67.793,3400,3157.4,12.598,15.216,+0.676,
67.835,3400,3207.4,12.797,16.016,+1.476,
67.867,3400,3208.8,12.803,16.016,+1.476,
67.893,3400,3219.0,12.843,16.016,+1.476,
67.941,3400,3224.3,12.864,15.216,+0.676,
67.967,3400,3172.6,12.658,15.216,+0.676,
67.994,3400,3231.9,12.895,15.216,+0.676,
68.041,3400,3233.5,12.901,15.392,+0.852,
68.073,3400,3233.0,12.899,15.392,+0.852,
68.099,3400,3223.6,12.862,15.392,+0.852,
68.142,3400,3233.8,12.902,15.861,+1.321,
68.168,3400,3178.8,12.683,15.861,+1.321,
68.195,3400,3233.0,12.899,15.861,+1.321,
68.221,3400,3241.8,12.934,15.842,+1.302,
68.255,3400,3194.1,12.744,15.842,+1.302,
68.279,3400,3241.9,12.934,15.842,+1.302,
68.306,3400,3198.5,12.761,15.842,+1.302,
68.353,3400,3258.6,13.001,15.985,+1.445,
68.380,3400,3257.3,12.996,15.985,+1.445,
68.406,3400,3260.7,13.010,15.985,+1.445,
68.449,3400,3270.4,13.048,16.042,+1.502,
68.480,3400,3276.0,13.071,16.042,+1.502,
68.507,3400,3274.8,13.066,16.042,+1.502,
68.554,3400,3279.5,13.085,15.875,+1.335,
68.581,3400,3234.1,12.903,15.875,+1.335,
68.593,3400,3289.8,13.126,15.875,+1.335,label:in
68.618,3400,3232.1,12.895,15.875,+1.335,
68.658,3400,3296.1,13.151,15.878,+1.338,
68.683,3400,3288.9,13.122,15.878,+1.338,
68.709,3400,3244.2,12.944,15.878,+1.338,
68.736,3400,3297.4,13.156,15.969,+1.429,
68.769,3400,3247.4,12.956,15.969,+1.429,
68.795,3400,3295.7,13.149,15.969,+1.429,
68.822,3400,3304.0,13.182,15.969,+1.429,
68.869,3400,3254.2,12.984,16.088,+1.548,
68.894,3400,3303.3,13.179,16.088,+1.548,
68.920,3400,3308.1,13.199,16.088,+1.548,
68.947,3400,3260.5,13.009,16.888,+2.348,
68.985,3400,3314.2,13.223,16.888,+2.348,
69.012,3400,3321.8,13.253,16.888,+2.348,
69.038,3400,3272.5,13.057,16.888,+2.348,
69.084,3400,3282.8,13.098,16.088,+1.548,
69.108,3400,3294.4,13.144,16.088,+1.548,
69.135,3400,3349.5,13.364,16.088,+1.548,
69.182,3400,3297.8,13.158,15.637,+1.097,
69.209,3400,3348.6,13.360,15.637,+1.097,
69.236,3400,3352.5,13.376,15.637,+1.097,
69.283,3400,3351.7,13.373,16.437,+1.897,
69.307,3400,3351.1,13.370,16.437,+1.897,
69.334,3400,3297.5,13.157,16.437,+1.897,
69.361,3400,3359.2,13.403,15.637,+1.097,
69.394,3400,3360.0,13.406,15.637,+1.097,
69.420,3400,3364.8,13.425,15.637,+1.097,
69.447,3400,3359.1,13.402,15.637,+1.097,
69.494,3400,3354.2,13.383,15.703,+1.163,
69.519,3400,3360.4,13.407,15.703,+1.163,
69.545,3400,3299.4,13.164,15.703,+1.163,
69.572,3400,3346.7,13.353,16.073,+1.533,
69.605,3400,3344.8,13.345,16.073,+1.533,
69.632,3400,3349.3,13.363,16.073,+1.533,
69.658,3400,3303.4,13.180,16.073,+1.533,
69.706,3400,3303.3,13.180,16.030,+1.490,
69.730,3400,3348.3,13.359,16.030,+1.490,
69.757,3400,3356.8,13.393,16.030,+1.490,
69.783,3400,3359.5,13.404,15.991,+1.451,
69.821,3400,3355.1,13.386,15.991,+1.451,
69.848,3400,3360.8,13.409,15.991,+1.451,
69.874,3400,3354.5,13.384,15.991,+1.451,
69.915,3400,3360.3,13.407,16.187,+1.647,
69.939,3400,3359.1,13.402,16.187,+1.647,
69.966,3400,3357.1,13.394,16.187,+1.647,
69.992,3400,3363.4,13.419,16.079,+1.539,
70.025,3400,3310.1,13.207,16.079,+1.539,
70.052,3400,3370.2,13.446,16.079,+1.539,
70.078,3400,3365.4,13.427,16.079,+1.539,
70.126,3400,3367.3,13.435,15.931,+1.391,
70.150,3400,3372.9,13.457,15.931,+1.391,
70.177,3400,3374.9,13.465,15.931,+1.391,
70.203,3400,3366.0,13.430,16.148,+1.608,
70.232,3400,3313.5,13.220,16.148,+1.608,
70.258,3400,3375.4,13.467,16.148,+1.608,
70.285,3400,3369.3,13.443,16.148,+1.608,
70.306,3400,3374.7,13.465,16.023,+1.483,
70.339,3400,3316.6,13.233,16.023,+1.483,
70.364,3400,3371.9,13.453,16.023,+1.483,
70.390,3400,3367.0,13.434,16.023,+1.483,
70.438,3400,3368.5,13.440,16.111,+1.571,
70.464,3400,3375.3,13.467,16.111,+1.571,
70.491,3400,3377.2,13.474,16.111,+1.571,
70.538,3400,3379.9,13.485,16.911,+2.371,
70.562,3400,3373.8,13.461,16.911,+2.371,
70.589,3400,3383.4,13.499,16.911,+2.371,
70.616,3400,3390.8,13.529,16.111,+1.571,
70.649,3400,3396.3,13.551,16.111,+1.571,
70.675,3400,3398.0,13.557,16.111,+1.571,
70.702,3400,3397.1,13.554,16.111,+1.571,
70.749,3400,3399.9,13.565,16.911,+2.371,
70.774,3400,3410.8,13.608,16.911,+2.371,
70.800,3400,3410.8,13.608,16.911,+2.371,
70.827,3400,3413.3,13.619,16.111,+1.571,
70.860,3400,3422.8,13.656,16.111,+1.571,
70.886,3400,3426.7,13.672,16.111,+1.571,
70.913,3400,3433.6,13.700,16.111,+1.571,
70.960,3400,3379.8,13.485,15.464,+0.924,
70.985,3400,3425.9,13.669,15.464,+0.924,
71.011,3400,3421.1,13.650,15.464,+0.924,
71.038,3400,3427.8,13.676,15.441,+0.901,
71.071,3400,3417.3,13.634,15.441,+0.901,
71.098,3400,3412.4,13.615,15.441,+0.901,
71.124,3400,3403.5,13.579,15.441,+0.901,
71.177,3400,3401.2,13.570,16.241,+1.701,
71.201,3400,3391.3,13.531,16.241,+1.701,
71.228,3400,3397.0,13.553,16.241,+1.701,
71.275,3400,3338.9,13.322,15.441,+0.901,
71.302,3400,3401.9,13.573,15.441,+0.901,
71.328,3400,3392.7,13.536,15.441,+0.901,
71.376,3400,3334.1,13.302,15.441,+0.901,
71.400,3400,3387.7,13.516,15.441,+0.901,
71.427,3400,3387.4,13.515,15.441,+0.901,
71.453,3400,3374.3,13.463,16.005,+1.465,
71.491,3400,3377.6,13.476,16.005,+1.465,
71.518,3400,3372.1,13.454,16.005,+1.465,
71.544,3400,3364.0,13.422,16.005,+1.465,shot:3412:30
71.567,3400,3372.9,13.457,16.088,+1.548,
71.600,3400,3318.4,13.240,16.088,+1.548,
71.625,3400,3314.5,13.224,16.088,+1.548,
71.651,3400,3369.0,13.442,16.088,+1.548,
71.699,3400,3312.1,13.215,16.289,+1.749,
71.725,3400,3377.7,13.476,16.289,+1.749,
71.752,3400,3372.9,13.457,16.289,+1.749,
71.794,3400,3372.7,13.456,15.614,+1.074,
71.819,3400,3382.6,13.496,15.614,+1.074,
71.845,3400,3374.6,13.464,15.614,+1.074,
71.872,3400,3370.3,13.447,16.267,+1.727,
71.905,3400,3311.5,13.212,16.267,+1.727,
